Depth,Res
10763,1.730000019
10764,1.669999957
10765,1.620000004
10766,1.580000042
10767,1.580000042
10768,1.590000033
10769,1.600000023
10770,1.629999995
10771,1.840000033
10772,1.950000047
10773,2.00999999
10774,2.069999933
10775,2.140000104
10776,2.160000085
10777,2.099999904
10778,1.919999957
10779,1.740000009
10780,1.75
10781,1.860000014
10782,2.029999971
10783,2.190000057
10784,2.25999999
10785,2.279999971
10786,2.26999998
10787,2.25
10788,2.220000028
10789,2.200000047
10790,2.140000104
10791,2.059999942
10792,1.970000028
10793,1.860000014
10794,1.789999961
10795,1.75
10796,1.730000019
10797,1.720000028
10798,1.720000028
10799,1.730000019
10800,1.730000019
10801,1.730000019
10802,1.75
10803,1.76999998
10804,1.789999961
10805,1.809999942
10806,1.809999942
10807,1.820000052
10808,1.809999942
10809,1.789999961
10810,1.690000057
10811,1.590000033
10812,1.549999952
10813,1.580000042
10814,1.620000004
10815,1.669999957
10816,1.710000038
10817,1.720000028
10818,1.710000038
10819,1.690000057
10820,1.679999947
10821,1.690000057
10822,1.690000057
10823,1.710000038
10824,1.720000028
10825,1.720000028
10826,1.720000028
10827,1.690000057
10828,1.679999947
10829,1.659999966
10830,1.659999966
10831,1.659999966
10832,1.659999966
10833,1.659999966
10834,1.679999947
10835,1.690000057
10836,1.720000028
10837,1.779999971
10838,1.830000042
10839,1.860000014
10840,1.860000014
10841,1.840000033
10842,1.789999961
10843,1.700000047
10844,1.629999995
10845,1.679999947
10846,1.820000052
10847,1.870000004
10848,1.899999976
10849,1.870000004
10850,1.789999961
10851,1.779999971
10852,1.840000033
10853,1.919999957
10854,2.059999942
10855,2.220000028
10856,2.359999895
10857,2.349999904
10858,2.220000028
10859,2.180000066
10860,2.170000076
10861,2.180000066
10862,2.200000047
10863,2.25999999
10864,2.369999885
10865,2.470000028
10866,2.50999999
10867,2.450000047
10868,2.099999904
10869,2.119999885
10870,2.200000047
10871,2.26999998
10872,2.309999942
10873,2.319999933
10874,2.26999998
10875,2.200000047
10876,2.160000085
10877,2.200000047
10878,2.240000009
10879,2.279999971
10880,2.299999952
10881,2.299999952
10882,2.299999952
10883,2.279999971
10884,2.240000009
10885,2.200000047
10886,2.140000104
10887,2.039999961
10888,1.990000009
10889,2.109999895
10890,2.150000095
10891,2.140000104
10892,2.109999895
10893,2.049999952
10894,1.980000019
10895,1.899999976
10896,1.779999971
10897,1.889999985
10898,2.01999998
10899,2.079999923
10900,2.109999895
10901,2.079999923
10902,2.00999999
10903,1.909999966
10904,1.950000047
10905,2.01999998
10906,2.039999961
10907,2.039999961
10908,2.039999961
10909,2.029999971
10910,2
10911,1.960000038
10912,1.919999957
10913,1.909999966
10914,1.899999976
10915,1.899999976
10916,1.909999966
10917,1.919999957
10918,1.940000057
10919,1.970000028
10920,2
10921,2
10922,1.940000057
10923,1.879999995
10924,1.840000033
10925,1.820000052
10926,1.840000033
10927,1.870000004
10928,1.929999947
10929,1.990000009
10930,2.049999952
10931,2.069999933
10932,2.079999923
10933,2.069999933
10934,1.970000028
10935,1.929999947
10936,1.950000047
10937,1.919999957
10938,1.860000014
10939,1.889999985
10940,1.990000009
10941,2.049999952
10942,2.049999952
10943,2.039999961
10944,2.029999971
10945,2
10946,1.950000047
10947,1.870000004
10948,1.789999961
10949,1.75
10950,1.730000019
10951,1.740000009
10952,1.75
10953,1.76999998
10954,1.789999961
10955,1.820000052
10956,1.840000033
10957,1.850000023
10958,1.850000023
10959,1.820000052
10960,1.75999999
10961,1.75
10962,1.779999971
10963,1.820000052
10964,1.860000014
10965,1.909999966
10966,1.980000019
10967,2.039999961
10968,2.099999904
10969,2.190000057
10970,2.25999999
10971,2.309999942
10972,2.150000095
10973,2.029999971
10974,1.950000047
10975,1.889999985
10976,1.980000019
10977,2.049999952
10978,2.130000114
10979,2.160000085
10980,2.130000114
10981,2.130000114
10982,2.299999952
10983,2.390000104
10984,2.410000085
10985,2.390000104
10986,2.319999933
10987,2.240000009
10988,2.240000009
10989,2.299999952
10990,2.410000085
10991,2.470000028
10992,2.490000009
10993,2.480000019
10994,2.460000038
10995,2.400000095
10996,2.190000057
10997,2.170000076
10998,2.309999942
10999,2.319999933
11000,2.319999933
11001,2.309999942
11002,2.309999942
11003,2.200000047
11004,2.079999923
11005,1.960000038
11006,1.809999942
11007,1.690000057
11008,1.629999995
11009,1.600000023
11010,1.600000023
11011,1.620000004
11012,1.669999957
11013,1.720000028
11014,1.799999952
11015,1.840000033
11016,1.830000042
11017,1.820000052
11018,1.809999942
11019,1.799999952
11020,1.799999952
11021,1.799999952
11022,1.809999942
11023,1.820000052
11024,1.840000033
11025,1.860000014
11026,1.909999966
11027,1.970000028
11028,2.029999971
11029,1.919999957
11030,1.860000014
11031,1.879999995
11032,1.919999957
11033,1.970000028
11034,2
11035,1.990000009
11036,1.970000028
11037,1.889999985
11038,1.779999971
11039,1.730000019
11040,1.76999998
11041,1.889999985
11042,1.960000038
11043,1.980000019
11044,1.929999947
11045,1.899999976
11046,1.960000038
11047,2.01999998
11048,2.140000104
11049,2.220000028
11050,2.200000047
11051,1.990000009
11052,1.809999942
11053,1.730000019
11054,1.700000047
11055,1.700000047
11056,1.700000047
11057,1.700000047
11058,1.700000047
11059,1.700000047
11060,1.700000047
11061,1.700000047
11062,1.700000047
11063,1.700000047
11064,1.700000047
11065,1.700000047
11066,1.700000047
11067,1.710000038
11068,1.710000038
11069,1.710000038
11070,1.730000019
11071,1.75
11072,1.789999961
11073,1.820000052
11074,1.860000014
11075,1.909999966
11076,1.980000019
11077,2.059999942
11078,2.130000114
11079,2.200000047
11080,2.240000009
11081,2.240000009
11082,2.230000019
11083,2.170000076
11084,2.059999942
11085,2
11086,2
11087,2.01999998
11088,2.049999952
11089,2.069999933
11090,2.089999914
11091,2.099999904
11092,2.109999895
11093,2.130000114
11094,2.150000095
11095,2.170000076
11096,2.180000066
11097,2.190000057
11098,2.190000057
11099,2.190000057
11100,2.190000057
11101,2.210000038
11102,2.220000028
11103,2.230000019
11104,2.230000019
11105,2.230000019
11106,2.220000028
11107,2.190000057
11108,2.049999952
11109,1.899999976
11110,1.830000042
11111,1.799999952
11112,1.789999961
11113,1.789999961
11114,1.789999961
11115,1.799999952
11116,1.820000052
11117,1.870000004
11118,1.919999957
11119,1.990000009
11120,2.049999952
11121,2.079999923
11122,2.079999923
11123,2.079999923
11124,2.069999933
11125,2.069999933
11126,2.059999942
11127,2.039999961
11128,1.980000019
11129,1.909999966
11130,1.919999957
11131,1.950000047
11132,2.130000114
11133,2.400000095
11134,2.670000076
11135,2.599999904
11136,2.299999952
11137,2.00999999
11138,1.779999971
11139,1.669999957
11140,1.649999976
11141,1.690000057
11142,1.75999999
11143,1.840000033
11144,1.909999966
11145,1.970000028
11146,1.950000047
11147,1.809999942
11148,1.789999961
11149,1.840000033
11150,1.870000004
11151,1.690000057
11152,1.649999976
11153,1.730000019
11154,1.779999971
11155,1.610000014
11156,1.580000042
11157,1.590000033
11158,1.629999995
11159,1.700000047
11160,1.720000028
11161,1.690000057
11162,1.799999952
11163,1.720000028
11164,1.620000004
11165,1.679999947
11166,1.779999971
11167,1.850000023
11168,1.76999998
11169,1.700000047
11170,1.909999966
11171,1.980000019
11172,1.970000028
11173,1.779999971
11174,1.639999985
11175,1.649999976
11176,1.669999957
11177,1.75
11178,1.850000023
11179,1.950000047
11180,2.069999933
11181,2.170000076
11182,2.160000085
11183,2.099999904
11184,2.01999998
11185,1.940000057
11186,1.879999995
11187,1.860000014
11188,1.850000023
11189,1.919999957
11190,1.950000047
11191,1.870000004
11192,1.75
11193,1.730000019
11194,1.820000052
11195,1.879999995
11196,1.899999976
11197,1.710000038
11198,1.710000038
11199,1.960000038
11200,2.180000066
11201,2.349999904
11202,2.390000104
11203,2.329999923
11204,2.220000028
11205,2.109999895
11206,1.980000019
11207,1.870000004
11208,1.779999971
11209,1.75999999
11210,1.75
11211,1.76999998
11212,1.820000052
11213,1.870000004
11214,1.919999957
11215,2
11216,2.069999933
11217,2.130000114
11218,2.200000047
11219,2
11220,1.779999971
11221,1.659999966
11222,1.590000033
11223,1.570000052
11224,1.580000042
11225,1.600000023
11226,1.629999995
11227,1.679999947
11228,1.75
11229,1.820000052
11230,1.860000014
11231,1.75
11232,1.669999957
11233,1.639999985
11234,1.690000057
11235,1.75999999
11236,1.879999995
11237,1.960000038
11238,1.990000009
11239,1.970000028
11240,1.919999957
11241,1.870000004
11242,1.820000052
11243,1.76999998
11244,1.779999971
11245,1.840000033
11246,1.980000019
11247,2.029999971
11248,2.059999942
11249,1.980000019
11250,1.909999966
11251,1.850000023
11252,1.830000042
11253,1.909999966
11254,1.970000028
11255,2
11256,2
11257,1.990000009
11258,1.960000038
11259,1.919999957
11260,1.919999957
